LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2023-04-16 13:10:59,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:59,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-40, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:59,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:10:59,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:00,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:00,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:00,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:00,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:00,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:00,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-74,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:00,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:00,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:00,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-75,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:00,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:00,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:00,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:00,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:00,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-73,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:00,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:00,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:00,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-74,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:01,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:01,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:01,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-75,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:01,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:01,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:01,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:01,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:01,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:01,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-75,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:01,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:01,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:01,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:01,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:01,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:01,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:01,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:01,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-75,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:01,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:01,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:01,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:01,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-74,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:01,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:01,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:01,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:01,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:02,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-74,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:02,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:02,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-73,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:02,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:02,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-72,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:02,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:02,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-73,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:02,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:02,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:02,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:02,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:02,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:02,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:02,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-74,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:02,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:02,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-74,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:02,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:02,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:02,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:02,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-74,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:02,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:02,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:02,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:02,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:02,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:03,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-73,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:03,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:03,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:03,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:03,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:03,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:03,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:03,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:03,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:03,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:03,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:03,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:03,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:03,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:03,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:03,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:03,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:03,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-76,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:03,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:03,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:03,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:04,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:04,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:04,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:04,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:04,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:04,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:04,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:04,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:04,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:04,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:05,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:05,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:05,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:05,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:05,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:05,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:05,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:06,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:06,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:06,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:06,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:06,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:06,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:07,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:07,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:07,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:07,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:07,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:07,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:07,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:07,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:07,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:07,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:07,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:08,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:08,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:08,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:08,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-72,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:08,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:08,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:08,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-70,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:08,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:08,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-71,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:08,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:08,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:08,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:08,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:08,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:08,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:08,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-71,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:08,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:09,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:09,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:09,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:09,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:09,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:09,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:09,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:09,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:09,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:09,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:09,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:10,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:10,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:10,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:10,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:10,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:10,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:11,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:11,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-72,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:11,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:11,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:11,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:11,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:11,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:11,1900-01-00 00:00:00,,4A:68:4B:61:41:45,-74,,0.000000,0.000000,0.000,0.000,Client
2023-04-16 13:11:11,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:11,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:11,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:11,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:12,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-16 13:11:12,1900-01-00 00:00:00,Vodafone-4F84,1C:9D:72:57:4F:88,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
